text,label,word_count
purchase orders order id order date customer name 11036 2018-04-20 sven ottlieb products product id  product  quantity  unit price  13 konbu 7 6 59 raclette courdavault 30 55 page 1,purchase Order,30
order id  10323 shipping details  ship name  königlich essen ship address  maubelstr. 90 ship city  brandenburg ship region  western europe ship postal code  14776 ship country  germany customer details  customer id  koene customer name  königlich essen employee details  employee name  margaret peacock shipper details  shipper id  1 shipper name  speedy express order details  order date  2016-10-07 shipped date  2016-10-14 products  -------------------------------------------------------------------------------------------------- product  genen shouyu quantity  5 unit price  12 4 total  62 0 -------------------------------------------------------------------------------------------------- product  nunuca nuß-nougat-creme quantity  4 unit price  11 2 total  44 8 -------------------------------------------------------------------------------------------------- product  chartreuse verte quantity  4 unit price  14 4 total  57 6 total price  total price  164 4,ShippingOrder,105
"invoice order id  10887 customer id  galed order date  2018-02-13 customer details  contact name  eduardo saavedra address  rambla de cataluña, 23 city  barcelona postal code  08022 country  spain phone   93  203 4560 fax   93  203 4561 product details  product id product name quantity unit price 25 nunuca nuß-nougat-creme 5 14 0 totalprice 70 0 page 1",invoice,56
stock report for 2017-12 category   condiments id category   2 product units sold units in stock unit price aniseed syrup 20 13 10 northwoods cranberry sauce 30 6 40 gula malacca 10 27 19 45 sirop d érable 20 113 28 5 vegie-spread 30 24 43 9 louisiana fiery hot pepper sauce 82 76 21 05 louisiana hot spiced okra 50 4 17 original frankfurter grüne soße 15 32 13,report,69
"invoice order id  10860 customer id  franr order date  2018-01-29 customer details  contact name  carine schmitt address  54, rue royale city  nantes postal code  44000 country  france phone  40 32 21 21 fax  40 32 21 20 product details  product id product name quantity unit price 51 manjimup dried apples 3 53 0 76 lakkalikööri 20 18 0 totalprice 519 0 page 1",invoice,63
order id  10873 shipping details  ship name  wilman kala ship address  keskuskatu 45 ship city  helsinki ship region  scandinavia ship postal code  21240 ship country  finland customer details  customer id  wilmk customer name  wilman kala employee details  employee name  margaret peacock shipper details  shipper id  1 shipper name  speedy express order details  order date  2018-02-06 shipped date  2018-02-09 products  -------------------------------------------------------------------------------------------------- product  sir rodney s scones quantity  20 unit price  10 0 total  200 0 -------------------------------------------------------------------------------------------------- product  rössle sauerkraut quantity  3 unit price  45 6 total  136 8 total price  total price  336 8,ShippingOrder,93
invoice order id  10756 customer id  splir order date  2017-11-27 customer details  contact name  art braunschweiger address  p.o. box 555 city  lander postal code  82520 country  usa phone   307  555-4680 fax   307  555-6525 product details  product id product name quantity unit price 18 carnarvon tigers 21 62 5 36 inlagd sill 20 19 0 68 scottish longbreads 6 12 5 69 gudbrandsdalsost 20 36 0 totalprice 2487 5 page 1,invoice,70
"order id  10715 shipping details  ship name  bon app- ship address  12, rue des bouchers ship city  marseille ship region  western europe ship postal code  13008 ship country  france customer details  customer id  bonap customer name  bon app  employee details  employee name  janet leverling shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-10-23 shipped date  2017-10-29 products  -------------------------------------------------------------------------------------------------- product  ikura quantity  21 unit price  31 0 total  651 0 -------------------------------------------------------------------------------------------------- product  flotemysost quantity  30 unit price  21 5 total  645 0 total price  total price  1296 0",ShippingOrder,92
order id  10686 shipping details  ship name  piccolo und mehr ship address  geislweg 14 ship city  salzburg ship region  western europe ship postal code  5020 ship country  austria customer details  customer id  picco customer name  piccolo und mehr employee details  employee name  andrew fuller shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-09-30 shipped date  2017-10-08 products  -------------------------------------------------------------------------------------------------- product  alice mutton quantity  30 unit price  39 0 total  1170 0 -------------------------------------------------------------------------------------------------- product  gumbär gummibärchen quantity  15 unit price  31 23 total  468 45 total price  total price  1638 45,ShippingOrder,94
stock report for 2016-08 category   produce id category   7 product units sold units in stock unit price rössle sauerkraut 20 26 45 6 manjimup dried apples 2 20 53,report,29
purchase orders order id order date customer name 10289 2016-08-26 victoria ashworth products product id  product  quantity  unit price  3 aniseed syrup 30 8 64 wimmers gute semmelknödel 9 26 6 page 1,purchase Order,33
purchase orders order id order date customer name 10419 2017-01-20 michael holz products product id  product  quantity  unit price  60 camembert pierrot 60 27 2 69 gudbrandsdalsost 20 28 8 page 1,purchase Order,32
purchase orders order id order date customer name 10694 2017-10-06 horst kloss products product id  product  quantity  unit price  7 uncle bob s organic dried pears 90 30 59 raclette courdavault 25 55 70 outback lager 50 15 page 1,purchase Order,40
order id  10363 shipping details  ship name  drachenblut delikatessen ship address  walserweg 21 ship city  aachen ship region  western europe ship postal code  52066 ship country  germany customer details  customer id  dracd customer name  drachenblut delikatessen employee details  employee name  margaret peacock shipper details  shipper id  3 shipper name  federal shipping order details  order date  2016-11-26 shipped date  2016-12-04 products  -------------------------------------------------------------------------------------------------- product  gorgonzola telino quantity  20 unit price  10 0 total  200 0 -------------------------------------------------------------------------------------------------- product  rhönbräu klosterbier quantity  12 unit price  6 2 total  74 4 -------------------------------------------------------------------------------------------------- product  lakkalikööri quantity  12 unit price  14 4 total  172 8 total price  total price  447 20000000000005,ShippingOrder,104
